Date,Open,High,Low,Close,Volume,Market Cap
02-08-2019,0.317809,0.318876,0.310844,0.312394,816728848,13393149204
01-08-2019,0.320734,0.320851,0.313134,0.317906,882867288,13629460730
31-07-2019,0.317887,0.322465,0.317244,0.320909,996700948,13758215467
30-07-2019,0.31109,0.320407,0.307865,0.31847,928714010,13653644725
29-07-2019,0.311996,0.313812,0.30802,0.310658,807093679,13318731525
28-07-2019,0.310631,0.312774,0.30411,0.312288,846655034,13376153627
27-07-2019,0.323512,0.326285,0.307301,0.310528,1163969614,13300742951
26-07-2019,0.31474,0.324508,0.30972,0.32353,1039753781,13857657307
25-07-2019,0.315859,0.321363,0.313881,0.31481,1086214216,13484184546
24-07-2019,0.309885,0.316471,0.305276,0.315947,1222619064,13532870285
23-07-2019,0.322267,0.322349,0.307652,0.309926,1015322888,13274967598
22-07-2019,0.331368,0.33167,0.318133,0.322106,1079720970,13796653786
21-07-2019,0.333682,0.33587,0.323308,0.331309,1045044900,14190843704
20-07-2019,0.32049,0.340477,0.320079,0.333209,1288327249,14272232666
19-07-2019,0.322964,0.324509,0.314147,0.320605,1181194676,13732383140
18-07-2019,0.310748,0.326506,0.306624,0.323176,1460358426,13842515320
17-07-2019,0.296762,0.322181,0.29455,0.310613,2478342585,13304378913
16-07-2019,0.315186,0.320242,0.291294,0.296726,1527503243,12630613062
15-07-2019,0.306575,0.321783,0.298669,0.31531,1638295919,13421671800
14-07-2019,0.332685,0.334864,0.305326,0.306426,1365358144,13043521742
13-07-2019,0.344704,0.345083,0.325289,0.332179,1076509239,14139724265
12-07-2019,0.330343,0.349789,0.323298,0.344118,1641965115,14647922420
11-07-2019,0.363446,0.363634,0.322926,0.330335,2056220396,14061255160
10-07-2019,0.394857,0.39792,0.352078,0.363775,2300685763,15484656712
09-07-2019,0.401645,0.406549,0.391286,0.394168,1413299253,16778394835
08-07-2019,0.397261,0.40269,0.392328,0.401533,1253488309,17091878214
07-07-2019,0.389503,0.398887,0.387624,0.397047,1210813690,16900947895
06-07-2019,0.379139,0.408374,0.378463,0.389055,1521409875,16560748581
05-07-2019,0.388729,0.388729,0.375611,0.378964,1286860595,16131219596
04-07-2019,0.408316,0.408655,0.387974,0.388719,1385563454,16546425930
03-07-2019,0.400178,0.409239,0.396724,0.408532,1436716899,17389810699
02-07-2019,0.406414,0.409737,0.384477,0.400204,1676193189,17035325314
01-07-2019,0.3959,0.417618,0.389673,0.406862,1783852226,17318727257
30-06-2019,0.42918,0.42918,0.396411,0.396411,1570726856,16873846275
29-06-2019,0.427877,0.429711,0.405958,0.429378,1775096156,18277144071
28-06-2019,0.409027,0.427994,0.402158,0.427315,1974643651,18189360758
27-06-2019,0.467701,0.470648,0.395387,0.408754,3038678719,17399283014
26-06-2019,0.468444,0.49431,0.460844,0.467451,3581004665,19897799407
25-06-2019,0.470534,0.473553,0.458875,0.468229,1958460938,19930916236
24-06-2019,0.468564,0.472181,0.452162,0.470088,1641873591,20010034989
23-06-2019,0.474858,0.488133,0.465424,0.468291,2114801632,19903281582
22-06-2019,0.443629,0.505467,0.442571,0.474764,3641363867,20178408968
21-06-2019,0.429813,0.446312,0.429535,0.443188,1546835769,18836369764
20-06-2019,0.436565,0.436714,0.423504,0.429823,1296288449,18268310634
19-06-2019,0.428757,0.438121,0.426449,0.436817,1150637870,18565554265
18-06-2019,0.447815,0.454499,0.423634,0.428761,1832910177,18223194815
17-06-2019,0.427161,0.459385,0.427092,0.44808,1979014573,19044270772
16-06-2019,0.410535,0.438876,0.408303,0.427516,1981370152,18170284661
15-06-2019,0.405759,0.412854,0.403475,0.410419,1344741903,17443622689
14-06-2019,0.400839,0.407512,0.393815,0.405921,1262403987,17252452725
13-06-2019,0.401696,0.407459,0.399352,0.400887,1209093571,17038475489
12-06-2019,0.394351,0.403183,0.390625,0.40176,1221700743,17075593029
11-06-2019,0.400674,0.402053,0.387196,0.394261,1186383476,16653166702
10-06-2019,0.388186,0.404672,0.383885,0.400427,1477656039,16913630345
09-06-2019,0.412689,0.413613,0.379967,0.388266,1575002838,16399949893
08-06-2019,0.423261,0.425115,0.407667,0.412411,1244578044,17419805679
07-06-2019,0.419548,0.430532,0.416001,0.42313,1659632775,17872581318
06-06-2019,0.402333,0.420554,0.394918,0.41954,2014934546,17720913432
05-06-2019,0.400272,0.407157,0.392688,0.402732,1768216479,16988033342
04-06-2019,0.425415,0.425415,0.391093,0.400667,2537240038,16900917006
03-06-2019,0.444674,0.459579,0.424949,0.425764,2544969218,17959558304
02-06-2019,0.430953,0.445865,0.429799,0.444785,1595105832,18761924960
01-06-2019,0.438711,0.440843,0.424181,0.430583,1740720642,18162849086
31-05-2019,0.422332,0.440177,0.412928,0.438574,2225730799,18499916713
30-05-2019,0.443786,0.469458,0.413677,0.422395,3527827315,17789891580
29-05-2019,0.446747,0.453277,0.424314,0.443713,2538438749,18687708968
28-05-2019,0.433781,0.453887,0.421021,0.446549,3193961851,18807161864
27-05-2019,0.408397,0.440374,0.407021,0.434168,2736949591,18285708015
26-05-2019,0.387129,0.409859,0.379447,0.408413,1848938650,17200982210
25-05-2019,0.384804,0.3936,0.383478,0.38704,1363572843,16300831593
24-05-2019,0.381313,0.392683,0.374502,0.384541,1872678192,16195609303
23-05-2019,0.376736,0.383126,0.366805,0.381204,1595345471,16055052179
22-05-2019,0.397493,0.407428,0.373879,0.376637,2028827460,15862699533
21-05-2019,0.398209,0.403105,0.389302,0.397603,1811582122,16745727273
20-05-2019,0.417456,0.417456,0.384647,0.398003,2258366889,16762548744
19-05-2019,0.372647,0.423387,0.370944,0.4177,2803922255,17599092589
18-05-2019,0.388622,0.391527,0.368175,0.372736,1866646601,15704580785
17-05-2019,0.419676,0.423509,0.366435,0.386193,3644156225,16271598326
16-05-2019,0.455692,0.474619,0.401363,0.419707,4730708975,17683635997
15-05-2019,0.408673,0.460802,0.407264,0.456005,4535603094,19212993088
14-05-2019,0.325111,0.417289,0.323816,0.409062,5834207845,17235125077
13-05-2019,0.310118,0.330486,0.308434,0.325475,1973949373,13713341569
12-05-2019,0.324265,0.327684,0.307292,0.310074,2000224167,13064438400
11-05-2019,0.300312,0.336324,0.300172,0.324543,2226303541,13674087917
10-05-2019,0.296523,0.302207,0.294114,0.300387,1057594529,12656310572
09-05-2019,0.300582,0.302173,0.294397,0.296509,857521678,12492913760
08-05-2019,0.299022,0.3015,0.297536,0.300721,927526280,12670380604
07-05-2019,0.302092,0.306428,0.299478,0.299684,1082385112,12626698623
06-05-2019,0.302275,0.305754,0.296443,0.302389,1048970512,12726677734
05-05-2019,0.304628,0.305519,0.299611,0.302342,805245812,12724692457
04-05-2019,0.308173,0.315657,0.300752,0.304552,1162919063,12817676080
03-05-2019,0.303232,0.313298,0.301475,0.308222,1221399046,12972165512
02-05-2019,0.304735,0.305553,0.302567,0.303239,890538619,12737560179
01-05-2019,0.30949,0.311585,0.302282,0.304696,914654614,12798744397
30-04-2019,0.29432,0.311631,0.293542,0.309476,1229331267,12999538690
29-04-2019,0.297422,0.299848,0.291652,0.294289,890911784,12361611828
28-04-2019,0.296865,0.300466,0.295339,0.297426,721572911,12493351058
27-04-2019,0.298541,0.300304,0.295307,0.296741,785963315,12464603664
26-04-2019,0.289838,0.29902,0.287485,0.298502,1226933036,12538573521
25-04-2019,0.302224,0.306162,0.287667,0.289384,1191205196,12155572105
24-04-2019,0.321114,0.321282,0.296982,0.302318,1517791002,12698877293
23-04-2019,0.323844,0.328396,0.320919,0.321222,1077333990,13492933875
22-04-2019,0.322277,0.32935,0.320237,0.323934,1131094080,13606823301
21-04-2019,0.328678,0.329627,0.318746,0.322449,1005803846,13533407430
20-04-2019,0.331871,0.333213,0.324969,0.328476,931570799,13786384592
19-04-2019,0.337062,0.337147,0.329577,0.331902,1025167554,13930181415
18-04-2019,0.335476,0.345289,0.335335,0.337065,1092731769,14146855828
17-04-2019,0.327157,0.340327,0.322388,0.335453,1137811633,14079207980
16-04-2019,0.320998,0.327308,0.319261,0.327218,799796781,13733570917
15-04-2019,0.328841,0.331551,0.31809,0.320913,934107164,13468978197
14-04-2019,0.32616,0.329421,0.324244,0.328809,746765729,13741639599
13-04-2019,0.326386,0.334444,0.323714,0.326031,976688780,13625508289
12-04-2019,0.330664,0.330868,0.321167,0.326346,1076074031,13638700669
11-04-2019,0.354828,0.354851,0.326826,0.330984,1641951210,13832528015
10-04-2019,0.349425,0.359778,0.348709,0.354792,1213341089,14827516669
