Date,Open,High,Low,Close,Volume,Market Cap
04-04-2019,124.87,131.97,121.42,123.9,367863314,1082087564
03-04-2019,124.73,138.54,122.85,124.77,547500260,1089416745
02-04-2019,113.07,125.9,112.44,124.68,467984068,1088410240
01-04-2019,108.14,115.66,106.91,113.09,325590768,986356520
31-03-2019,99.97,108.38,99.44,108.17,307273197,943250363
30-03-2019,97.96,101.97,95.92,99.98,256931847,871664841
29-03-2019,97.0,98.28,96.25,98.05,235901173,854617092
28-03-2019,95.44,97.39,93.68,96.92,273847360,844603730
27-03-2019,89.86,95.99,89.66,95.49,251629903,831945584
26-03-2019,90.06,90.21,88.79,89.83,260086788,782510893
25-03-2019,92.74,93.2,88.84,90.15,272531942,785077793
24-03-2019,92.66,93.45,91.99,92.61,263565364,806372695
23-03-2019,91.49,92.81,91.37,92.69,252859798,806856519
22-03-2019,91.12,92.64,90.57,91.54,327115992,796697589
21-03-2019,93.76,94.18,90.36,91.16,289562774,793229410
20-03-2019,92.42,93.88,91.03,93.68,274517715,814957512
19-03-2019,92.46,93.63,92.21,92.38,279417894,803479141
18-03-2019,93.65,95.72,92.21,92.64,253632816,805601753
17-03-2019,93.03,94.0,91.09,93.56,228317131,813463650
16-03-2019,90.87,93.24,90.84,93.04,244470262,808777009
15-03-2019,89.96,91.85,89.91,90.7,261122554,788189556
14-03-2019,91.29,91.29,88.67,89.96,279643710,781640856
13-03-2019,92.24,93.83,90.62,91.45,286758977,794438027
12-03-2019,84.28,92.55,82.84,92.04,290981988,799329753
11-03-2019,83.88,84.26,81.57,83.55,238933542,725454942
10-03-2019,84.33,84.39,82.37,83.73,242454512,726887779
09-03-2019,81.56,84.68,81.25,84.13,260715166,730236104
08-03-2019,83.69,84.02,81.0,81.59,245870485,708009683
07-03-2019,84.15,84.64,83.18,83.6,249706447,725265429
06-03-2019,83.88,84.51,81.92,84.12,234883905,729645561
05-03-2019,79.9,84.33,79.81,83.94,267697097,727959459
04-03-2019,82.32,82.42,79.14,79.8,246707029,691855858
03-03-2019,83.21,84.63,81.33,81.95,234980698,710428400
02-03-2019,83.32,84.65,82.9,83.26,217459848,721571991
01-03-2019,83.41,85.33,83.07,83.4,214590927,722159553
28-02-2019,82.46,84.96,82.36,83.4,268500969,722011351
27-02-2019,83.18,83.18,80.41,82.47,258637442,713794772
26-02-2019,83.97,84.06,81.9,83.13,263760475,719334227
25-02-2019,81.44,84.8,81.17,84.12,228964736,727766422
